MolecularWeight,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,FeatureCount3D,FeatureAcceptorCount3D,FeatureDonorCount3D,FeatureAnionCount3D,FeatureCationCount3D,FeatureRingCount3D,FeatureHydrophobeCount3D,ConformerModelRMSD3D,EffectiveRotorCount3D,ConformerCount3D
535.5,5.6,534.2065504,534.2065504,38.7,655.0,0.0,0.0,6.0,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,404.2,34.83,4.87,1.52,12.0,2.0,0.0,0.0,4.0,6.0,0.0,1.4,8.4,10.0
199.99,-0.6,198.94802,198.94802,86.3,107.0,0.0,2.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.1,2.13,1.78,1.34,8.0,4.0,2.0,1.0,0.0,0.0,1.0,0.6,3.0,10.0
305.5,3.5,304.91044,304.91044,33.1,193.0,0.0,1.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,158.9,4.92,2.74,0.63,5.0,1.0,1.0,0.0,0.0,2.0,1.0,0.4,0.0,1.0
254.31,0.5,254.07251349,254.07251349,97.6,397.0,0.0,2.0,4.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191.7,7.94,2.8,1.32,8.0,3.0,2.0,0.0,1.0,1.0,1.0,0.6,4.0,10.0
152.15,0.6,152.047344113,152.047344113,57.5,138.0,0.0,2.0,3.0,2.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,118.6,4.3,1.41,0.94,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.4,2.0,10.0
295.25,1.0,295.09166853,295.09166853,130.0,412.0,0.0,3.0,7.0,6.0,21.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,215.7,16.01,1.43,1.13,10.0,5.0,3.0,1.0,0.0,1.0,0.0,0.8,8.0,10.0
475.4,1.8,474.1562462,474.1562462,160.0,667.0,0.0,4.0,2.0,6.0,32.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,345.4,44.9,1.45,1.0,11.0,0.0,4.0,0.0,4.0,3.0,0.0,1.0,7.2,6.0
428.4,1.2,428.14711772,428.14711772,109.0,921.0,0.0,0.0,8.0,4.0,31.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,314.7,8.32,4.61,1.58,11.0,6.0,0.0,0.0,0.0,5.0,0.0,0.8,5.2,2.0
60.05,-0.2,60.021129366,60.021129366,37.3,31.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.7,1.33,1.11,0.56,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0
110.11,0.8,110.03677943,110.03677943,40.5,64.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.1,2.47,1.67,0.59,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.4,0.0,1.0
356.5,2.7,356.15584919,356.15584919,77.9,443.0,0.0,2.0,5.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,280.4,14.12,4.8,0.85,9.0,2.0,2.0,0.0,2.0,3.0,0.0,0.8,7.0,10.0
622.7,6.4,622.30428706,622.30428706,61.9,979.0,0.0,0.0,8.0,4.0,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,486.0,10.19,9.92,1.91,14.0,6.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,3.0
127.17,0.5,127.00918496,127.00918496,55.6,162.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.7,2.72,1.81,0.61,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0,1.0
287.21,-1.6,287.07834094,287.07834094,136.0,354.0,0.0,3.0,8.0,5.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,201.1,7.06,3.15,1.23,12.0,4.0,1.0,1.0,4.0,2.0,0.0,0.6,5.0,10.0
76.05,-0.4,76.016043985,76.016043985,46.5,40.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.8,1.96,1.05,0.55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,3.0
328.1,3.4,327.0065132,327.0065132,59.8,383.0,0.0,0.0,4.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233.3,17.91,1.33,1.15,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.8,6.0,10.0
205.66,1.7,204.9964274,204.9964274,54.6,226.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.2,6.29,1.36,1.05,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.6,2.0,2.0
122.16,1.4,122.073164938,122.073164938,20.2,65.0,0.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.6,3.67,1.37,0.84,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,2.0,4.0
284.35,-1.9,284.17360725,284.17360725,102.0,391.0,0.0,3.0,5.0,6.0,20.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,222.1,6.46,4.48,1.12,11.0,4.0,2.0,1.0,1.0,1.0,2.0,0.8,7.8,10.0
100.12,-0.5,100.052429494,100.052429494,34.1,51.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5,4.57,1.13,0.59,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6,4.0,10.0
333.13,-0.4,332.00078,332.00078,99.1,450.0,0.0,3.0,5.0,3.0,19.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,209.2,6.62,4.18,0.82,11.0,5.0,3.0,0.0,0.0,2.0,1.0,0.6,4.0,10.0
354.4,2.9,354.20557608,354.20557608,118.0,388.0,0.0,4.0,4.0,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,287.8,42.45,1.68,1.41,11.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,11.0,10.0
302.37,2.6,302.16304257,302.16304257,58.6,451.0,0.0,1.0,3.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239.7,5.52,5.33,1.68,7.0,3.0,1.0,0.0,0.0,2.0,1.0,0.8,6.0,10.0
456.7,8.2,456.36034539,456.36034539,57.5,861.0,0.0,2.0,3.0,2.0,33.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,366.9,14.54,3.13,1.49,11.0,3.0,1.0,1.0,0.0,5.0,1.0,0.8,4.6,1.0
74.08,0.3,74.03677943,74.03677943,37.3,40.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.3,2.11,1.07,0.58,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.4,1.0,2.0
251.71,1.0,251.0937732,251.0937732,80.0,355.0,0.0,2.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,184.4,7.62,1.71,1.18,7.0,0.0,2.0,0.0,2.0,2.0,1.0,0.6,1.4,1.0
372.09,-0.9,371.96185,371.96185,99.1,418.0,0.0,3.0,6.0,2.0,18.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,198.2,6.84,2.56,1.57,11.0,5.0,3.0,0.0,0.0,2.0,1.0,0.6,3.0,10.0
433.5,3.2,433.21005233,433.21005233,94.5,646.0,0.0,1.0,8.0,10.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,336.7,8.54,5.3,2.19,10.0,4.0,1.0,0.0,1.0,3.0,1.0,1.2,11.6,10.0
320.3,3.2,320.12598835,320.12598835,93.1,486.0,0.0,2.0,6.0,6.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,247.5,8.05,3.64,1.54,9.0,4.0,1.0,1.0,0.0,2.0,1.0,0.8,6.4,10.0
517.8,6.1,517.32258015,517.32258015,92.1,895.0,0.0,1.0,6.0,6.0,36.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,409.6,19.82,3.64,1.84,9.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,9.2,10.0
183.1,-2.2,183.02965942,183.02965942,98.1,166.0,0.0,3.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.6,5.81,1.39,1.15,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.6,5.0,10.0
600.7,3.1,600.30468099,600.30468099,147.0,1290.0,0.0,3.0,9.0,7.0,43.0,0.0,11.0,11.0,0.0,3.0,2.0,1.0,1.0,454.3,35.74,2.95,2.16,18.0,8.0,3.0,0.0,0.0,4.0,3.0,1.2,10.8,10.0
422.4,1.5,422.15901982,422.15901982,105.0,675.0,0.0,1.0,6.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,318.0,15.69,3.93,2.29,10.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,8.2,10.0
335.8,4.9,335.0746777,335.0746777,66.5,412.0,0.0,1.0,3.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258.6,8.59,4.43,1.32,6.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,10.0
354.4,3.2,354.21680947,354.21680947,87.9,417.0,0.0,3.0,6.0,8.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,278.7,14.7,4.64,1.25,12.0,1.0,3.0,0.0,3.0,3.0,2.0,0.8,8.0,10.0
420.5,-3.4,420.11372685,420.11372685,196.0,780.0,0.0,5.0,10.0,7.0,27.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,298.1,18.33,2.5,1.38,12.0,4.0,4.0,1.0,1.0,2.0,0.0,1.0,8.4,10.0
376.2,2.2,375.0752615,375.0752615,99.8,447.0,0.0,4.0,6.0,4.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,263.7,9.38,4.01,0.96,13.0,4.0,4.0,0.0,1.0,3.0,1.0,0.8,5.0,10.0
227.19,-1.3,227.07061935,227.07061935,88.2,405.0,0.0,2.0,4.0,2.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,161.4,5.79,2.18,1.1,8.0,3.0,3.0,0.0,0.0,2.0,0.0,0.6,2.6,7.0
451.4,4.5,450.0684025,450.0684025,108.0,529.0,0.0,1.0,5.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,330.8,10.98,5.01,2.42,8.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,8.0,10.0
329.4,4.8,329.16404563,329.16404563,73.6,452.0,0.0,2.0,5.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,261.5,17.33,2.94,1.44,7.0,1.0,2.0,0.0,1.0,3.0,0.0,0.8,4.0,10.0
354.3,4.0,352.961495,352.961495,92.2,476.0,0.0,0.0,4.0,2.0,21.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,247.5,14.65,1.89,1.35,5.0,1.0,0.0,0.0,1.0,3.0,0.0,0.6,2.8,10.0
357.4,-0.3,357.14886967,357.14886967,64.1,679.0,0.0,1.0,7.0,3.0,26.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,269.2,12.14,3.36,0.84,10.0,3.0,0.0,1.0,3.0,3.0,0.0,0.8,4.6,6.0
359.4,-0.2,359.16451973,359.16451973,64.1,613.0,0.0,1.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,273.9,14.44,3.28,0.77,10.0,3.0,0.0,1.0,3.0,3.0,0.0,0.8,5.8,10.0
437.5,3.5,437.11218768,437.11218768,116.0,657.0,0.0,1.0,8.0,6.0,31.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,328.6,16.7,3.19,2.08,11.0,3.0,1.0,0.0,2.0,4.0,1.0,0.8,6.0,10.0
431.8,2.5,431.0960588,431.0960588,83.6,673.0,0.0,1.0,7.0,5.0,30.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,307.5,11.54,3.31,1.51,9.0,2.0,1.0,0.0,2.0,4.0,0.0,0.8,5.0,10.0
227.19,-1.3,227.07061935,227.07061935,88.2,405.0,0.0,2.0,4.0,2.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,161.5,6.11,2.24,0.91,8.0,3.0,3.0,0.0,0.0,2.0,0.0,0.6,2.6,8.0
75.07,-1.2,75.043261792,75.043261792,84.6,44.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.8,1.81,1.06,0.53,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.4,0.0,1.0
456.7,7.3,456.36034539,456.36034539,57.5,874.0,0.0,2.0,3.0,1.0,33.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,365.4,15.19,2.63,1.69,11.0,3.0,1.0,1.0,0.0,5.0,1.0,0.8,3.6,1.0
321.9,3.5,321.1066465,321.1066465,50.6,449.0,0.0,1.0,2.0,2.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,245.7,8.85,4.4,0.87,7.0,1.0,1.0,0.0,1.0,3.0,1.0,0.6,2.8,10.0
302.37,2.7,302.16304257,302.16304257,69.6,447.0,0.0,2.0,4.0,6.0,22.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,246.6,15.95,2.95,1.31,7.0,2.0,1.0,0.0,1.0,1.0,2.0,0.8,7.0,10.0
197.96,0.4,196.9394963,196.9394963,69.7,220.0,0.0,1.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.5,3.54,2.35,0.57,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,1.0
334.37,0.6,334.1641052,334.1641052,115.0,349.0,0.0,2.0,8.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,255.4,13.37,2.54,1.45,9.0,4.0,2.0,0.0,1.0,2.0,0.0,0.8,8.0,10.0
218.2,0.2,218.07903816,218.07903816,78.9,229.0,0.0,0.0,6.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,165.4,6.84,3.11,1.13,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8,8.0,10.0
264.36,1.0,264.183778013,264.183778013,38.4,400.0,0.0,0.0,2.0,0.0,19.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,200.6,5.58,3.04,0.98,6.0,1.0,0.0,1.0,0.0,4.0,0.0,0.6,2.0,10.0
324.29,0.8,324.10698424,324.10698424,113.0,476.0,0.0,0.0,8.0,4.0,23.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,233.1,14.82,3.84,1.12,11.0,6.0,0.0,1.0,1.0,3.0,0.0,0.8,7.0,10.0
